run_label,temperature,sample_index,mode,question,prompt,gold,prediction,is_valid
checkpoint-2500,0.7,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,,False
checkpoint-2500,0.7,1,checkpoint-2500_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-2500,0.7,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-2500,0.7,2,checkpoint-2500,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-2500,0.7,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-2500,0.7,2,checkpoint-2500_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-2500,1.0,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,Tableau: 1-10015132-16,False
checkpoint-2500,1.0,0,checkpoint-2500,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrince Ross';,True
checkpoint-2500,1.0,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT COUNT(No.),False
checkpoint-2500,1.0,0,checkpoint-2500_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'te,False
checkpoint-2500,1.0,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What type of player, position, years in Toronto (1995-96)",False
checkpoint-2500,1.0,1,checkpoint-2500,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,False
checkpoint-2500,1.0,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,,False
checkpoint-2500,1.0,1,checkpoint-2500_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-2500,1.0,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,Which club was in Toronto 2003-06 Table: 1-10015132-16,False
checkpoint-2500,1.0,2,checkpoint-2500,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-2500,1.0,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-2500,1.0,2,checkpoint-2500_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,0.0,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,"Query: What is Terrence Ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3000,0.0,0,checkpoint-3000,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrince Ross';,True
checkpoint-3000,0.0,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT SU,False
checkpoint-3000,0.0,0,checkpoint-3000_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross'' na,False
checkpoint-3000,0.0,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3000,0.0,1,checkpoint-3000,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3000,0.0,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT SU,False
checkpoint-3000,0.0,1,checkpoint-3000_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3000,0.0,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"WHICH CLUB WAS IN TORONTO 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3000,0.0,2,checkpoint-3000,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,0.0,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-3000,0.0,2,checkpoint-3000_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,0.3,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,,False
checkpoint-3000,0.3,0,checkpoint-3000,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrance Ross';,True
checkpoint-3000,0.3,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT SU,False
checkpoint-3000,0.3,0,checkpoint-3000_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross'' na,False
checkpoint-3000,0.3,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3000,0.3,1,checkpoint-3000,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3000,0.3,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,,False
checkpoint-3000,0.3,1,checkpoint-3000_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3000,0.3,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"WHICH CLUB WAS IN TORONTO 2003-06 Tableau: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3000,0.3,2,checkpoint-3000,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,0.3,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-3000,0.3,2,checkpoint-3000_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,0.7,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,"Query: What is Terrence Ross' nationality Table: 1-10015132-16 Format: Player, No., Nationality, Position, Years in Toronto, School/Club Team,",False
checkpoint-3000,0.7,0,checkpoint-3000,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrince Ross';,True
checkpoint-3000,0.7,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT SU,False
checkpoint-3000,0.7,0,checkpoint-3000_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross',False
checkpoint-3000,0.7,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team,",False
checkpoint-3000,0.7,1,checkpoint-3000,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,False
checkpoint-3000,0.7,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT MIN,False
checkpoint-3000,0.7,1,checkpoint-3000_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3000,0.7,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"who club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3000,0.7,2,checkpoint-3000,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,0.7,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-3000,0.7,2,checkpoint-3000_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,1.0,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,"Query A = ""NATIONALITY_NAME"" Query A = ""ANTANOMIA"" Query A = ""NATIONALIZATION"" Query B = ""NATIONALITY"" Query C = ""NATIONALITY"" Query D = ""NATIONALITY"" Query A =",False
checkpoint-3000,1.0,0,checkpoint-3000,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terance Ross';,True
checkpoint-3000,1.0,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,,False
checkpoint-3000,1.0,0,checkpoint-3000_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross'',False
checkpoint-3000,1.0,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"Table is in row: 1-10015132-16n2fig: Player, No, Nationality, Position, Years in Toronto, School/Club Teamn",False
checkpoint-3000,1.0,1,checkpoint-3000,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3000,1.0,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,,False
checkpoint-3000,1.0,1,checkpoint-3000_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3000,1.0,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"WHy club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3000,1.0,2,checkpoint-3000,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3000,1.0,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
checkpoint-3000,1.0,2,checkpoint-3000_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,0.0,0,base,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,"Query: What is Terrence Ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.0,0,checkpoint-3500,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrince Ross';,True
checkpoint-3500,0.0,0,base_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT SU,False
checkpoint-3500,0.0,0,checkpoint-3500_constrained,What is terrence ross' nationality,"Translate question to SQL. Question: What is terrence ross' nationality Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT Nationality FROM 1-10015132-16 WHERE Player = 'Terrence Ross';,SELECT Nationality FROM 1-10015132-16 WHERE Player = 'terrence ross'' na,False
checkpoint-3500,0.0,1,base,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,"What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.0,1,checkpoint-3500,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,0.0,1,base_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT SU,False
checkpoint-3500,0.0,1,checkpoint-3500_constrained,What clu was in toronto 1995-96,"Translate question to SQL. Question: What clu was in toronto 1995-96 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '1995-96';,True
checkpoint-3500,0.0,2,base,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,"WHICH CLUB WAS IN TORONTO 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",False
checkpoint-3500,0.0,2,checkpoint-3500,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,True
checkpoint-3500,0.0,2,base_constrained,which club was in toronto 2003-06,"Translate question to SQL. Question: which club was in toronto 2003-06 Table: 1-10015132-16 Schema: Player, No., Nationality, Position, Years in Toronto, School/Club Team",SELECT School/Club Team FROM 1-10015132-16 WHERE Years in Toronto = '2003-06';,,False
